benchmark,status-ikos,cputime (s)-ikos,walltime (s)-ikos,memory (MB)-ikos,status-mikos,cputime (s)-mikos,walltime (s)-mikos,memory (MB)-mikos,memreduction,speedup
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--message--fusion--mptctl.ko-entry_point_true-unreach-call.cil.out.i,OK,39.51795437,39.56798106,1487.1511039999998,OK,30.92914933,30.96789647,104.76339200000001,0.07044569427,1.277709679
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--misc--sgi-gru--gru.ko-entry_point_true-unreach-call.cil.out.i,OK,1787.924375,1788.0919559999998,14951.854080000001,OK,1338.515635,1338.62398,209.600512,0.0140183626,1.335768657
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--misc--vmw_vmci--vmw_vmci.ko-entry_point_true-unreach-call.cil.out.i,OK,242.1039148,242.20392059999998,28595.65875,OK,162.09141630000002,162.16806330000003,383.79929599999997,0.013421593090000001,1.4935364930000001
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--mmc--host--sdhci.ko-entry_point_true-unreach-call.cil.out.i,OK,568.9547449,569.0199556,14965.54701,OK,435.20409069999994,435.2440813999999,102.211584,0.00682979272,1.307358284
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--mtd--ubi--ubi.ko-entry_point_true-unreach-call.cil.out.i,OK,1184.441993,1184.5119849999999,24666.193919999998,OK,784.8071156000001,784.8800309999999,664.428544,0.02693680858,1.509163106
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--net--ethernet--rocker--rocker.ko-entry_point_true-unreach-call.cil.out.i,OK,1728.184029,1728.228034,14893.62125,OK,1259.778914,1259.836161,96.182272,0.006457950716,1.3717879259999999
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--net--usb--r8152.ko-entry_point_true-unreach-call.cil.out.i,OK,249.6797829,249.7278744,5620.908032,OK,193.10927880000003,193.1837802,101.27769599999999,0.01801803115,1.292695868
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--net--wireless--p54--p54usb.ko-entry_point_true-unreach-call.cil.out.i,OK,6.315052637000001,6.351918703,275.61984,OK,4.737322828,4.80417211,36.569088,0.1326794472,1.322167183
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--net--wireless--prism54--prism54.ko-entry_point_true-unreach-call.cil.out.i,OK,251.0195456,251.0679325,7213.969408,OK,198.4656882,198.559899,228.544512,0.03168082633,1.2644443
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--net--wireless--rtlwifi--btcoexist--btcoexist.ko-entry_point_true-unreach-call.cil.out.i,OK,419.16952510000004,419.2159256,6478.372864,OK,287.9198648,287.955966,152.670208,0.02356613477,1.455833444
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--pcmcia--pcmcia_rsrc.ko-entry_point_false-unreach-call.cil.out.i,OK,219.7404725,219.85197979999998,567.349248,OK,160.753026,160.7997808,31.17056,0.05494069149,1.3672405440000002
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--power--bq2415x_charger.ko-entry_point_true-unreach-call.cil.out.i,OK,530.1203134,530.1639039,26579.49696,OK,392.0128766,392.05607200000003,72.953856,0.002744741788,1.35226551
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--scsi--esas2r--esas2r.ko-entry_point_true-unreach-call.cil.out.i,OK,37.4798934,37.51978301,2389.213184,OK,25.10572746,25.35198998,107.446272,0.04497140428,1.479954159
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--scsi--st.ko-entry_point_true-unreach-call.cil.out.i,OK,214.5411954,214.6599094,20850.814980000003,OK,147.289815,147.3321108,126.53363200000001,0.006068522125000001,1.4569798
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--staging--unisys--visorbus--visorbus.ko-entry_point_true-unreach-call.cil.out.i,OK,10.34250432,10.45994616,1022.275584,OK,7.760047544,7.835994915,83.894272,0.08206619948,1.334858722
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--usb--class--cdc-wdm.ko-entry_point_true-unreach-call.cil.out.i,OK,33.41822133,33.45996971,1202.21696,OK,25.47602177,25.51994984,71.671808,0.059616367420000003,1.311129917
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--usb--gadget--libcomposite.ko-entry_point_true-unreach-call.cil.out.i,OK,316.6655796,316.71587200000005,8771.600384000001,OK,195.8959581,195.9449909,183.808,0.020954898989999998,1.616350949
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--usb--host--r8a66597-hcd.ko-entry_point_true-unreach-call.cil.out.i,OK,329.2067317,329.3278673,17828.13082,OK,247.65014419999997,247.69229040000002,40.169472,0.0022531510690000003,1.32958465
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--usb--serial--ti_usb_3410_5052.ko-entry_point_true-unreach-call.cil.out.i,OK,227.56426439999998,227.6158475,10067.11603,OK,146.3464791,146.39227659999997,109.93664,0.0109203708,1.5548350830000002
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--usb--serial--usbserial.ko-entry_point_true-unreach-call.cil.out.i,OK,332.67123660000004,332.71354130000003,5564.588032,OK,231.0874611,231.2361173,164.61824,0.029583185499999998,1.4388476380000002
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--usb--storage--uas.ko-entry_point_true-unreach-call.cil.out.i,OK,288.8027279,288.8480412,3193.659392,OK,215.025393,215.0640071,49.348608,0.015452057319999999,1.3430794169999998
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--usb--storage--usb-storage.ko-entry_point_true-unreach-call.cil.out.i,OK,633.8211385,633.8644534,10074.04646,OK,492.29065260000004,492.3521382,227.24607999999998,0.02255757712,1.287420942
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--vfio--pci--vfio-pci.ko-entry_point_true-unreach-call.cil.out.i,OK,139.1715725,139.2163746,2893.4963199999997,OK,102.8104015,103.0000473,87.973888,0.03040400895,1.351614666
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--video--console--fbcon.ko-entry_point_false-unreach-call.cil.out.i,OK,107.21243500000001,107.25597520000001,2561.486848,OK,75.71359683,75.78795462,41.967616,0.016384084119999996,1.415211372
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-32_7a-drivers--video--fbdev--udlfb.ko-entry_point_true-unreach-call.cil.out.i,OK,2141.112122,2141.151921,9372.893184,OK,1373.9840179999999,1374.108764,107.07763200000001,0.011424181399999999,1.558211385
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--atm--nicstar.ko-entry_point_true-unreach-call.cil.out.i,OK,12.78557647,12.89964344,629.776384,OK,7.532153263,7.637019935,46.94016,0.07453464625,1.689093854
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--atm--solos-pci.ko-entry_point_true-unreach-call.cil.out.i,OK,535.0345649000001,535.1759212000001,11897.167870000001,OK,399.2346924,399.2799892,190.13631999999998,0.01598164555,1.3403524740000001
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--block--cciss.ko-entry_point_true-unreach-call.cil.out.i,OK,1297.54186,1297.5838509999999,25354.38336,OK,879.8328370999999,879.9244754000001,240.443392,0.009483306637,1.4746536630000002
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--block--mtip32xx--mtip32xx.ko-entry_point_true-unreach-call.cil.out.i,OK,1070.4031699999998,1070.451926,17505.13664,OK,765.835357,765.8801051,149.807104,0.008557894009999999,1.397675588
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--bluetooth--hci_uart.ko-entry_point_true-unreach-call.cil.out.i,OK,732.7964221,732.8639078,9764.196351999999,OK,542.4895554,542.6521048999999,97.804288,0.01001662446,1.350522556
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--char--ipmi--ipmi_msghandler.ko-entry_point_true-unreach-call.cil.out.i,OK,40.95130237,40.99598915,1638.490112,OK,28.83347978,28.87212401,75.780096,0.04624995625,1.4199159419999998
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--isdn--gigaset--bas_gigaset.ko-entry_point_true-unreach-call.cil.out.i,OK,358.57239,358.6159751,7571.304448000001,OK,286.2911247,286.33601360000006,155.803648,0.020578177649999998,1.252430565
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--isdn--hardware--mISDN--w6692.ko-entry_point_true-unreach-call.cil.out.i,OK,8.909613056,8.947777048999999,417.185792,OK,5.529990568,5.689031342000001,43.343872,0.1038958489,1.57281205
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--md--dm-cache.ko-entry_point_true-unreach-call.cil.out.i,OK,949.6992442,949.7477848999999,27338.28915,OK,720.9230327,721.0079607000001,141.45536,0.005174257951,1.3172500679999999
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--md--dm-crypt.ko-entry_point_true-unreach-call.cil.out.i,OK,65.59276195,65.6440169,2604.773376,OK,49.89228547,49.94384443,50.802688,0.01950368829,1.314356507
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--md--dm-snapshot.ko-entry_point_true-unreach-call.cil.out.i,OK,1264.162057,1264.215954,15856.06246,OK,1021.428707,1021.507784,115.13856000000001,0.007261485016,1.237597965
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--media--usb--cpia2--cpia2.ko-entry_point_true-unreach-call.cil.out.i,OK,415.3306015,415.38384060000004,17674.69875,OK,299.53304019999996,299.5759706,136.384512,0.007716369817999999,1.3865726269999998
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--media--usb--s2255--s2255drv.ko-entry_point_true-unreach-call.cil.out.i,OK,161.8066071,161.8480618,4177.973247999999,OK,116.5021887,116.57604309999999,81.85856,0.01959288754,1.3883475330000001
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--media--usb--tm6000--tm6000.ko-entry_point_true-unreach-call.cil.out.i,OK,1022.606246,1022.663865,17626.59123,OK,730.9280897000001,731.0400496,151.298048,0.008583511469,1.398916332
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--memstick--core--ms_block.ko-entry_point_true-unreach-call.cil.out.i,OK,161.62055159999997,161.724002,4520.894464,OK,137.18355880000001,137.22404680000002,108.99046399999999,0.024108163739999997,1.17853981
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--misc--sgi-xp--xpc.ko-entry_point_false-unreach-call.cil.out.i,OK,269.0287022,269.08382,6007.58272,OK,219.3199614,219.3879351,98.98803199999999,0.01647718169,1.226520592
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--mmc--host--rtsx_pci_sdmmc.ko-entry_point_true-unreach-call.cil.out.i,OK,786.4609452000001,786.5078659,26909.33146,OK,594.758376,594.8039856,42.299392,0.0015719228130000001,1.322297572
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--mmc--host--sdhci.ko-entry_point_true-unreach-call.cil.out.i,OK,168.70888300000001,168.75085669999999,6210.052096,OK,131.37834180000002,131.4239267,100.728832,0.016220287759999997,1.284019287
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--mtd--ubi--ubi.ko-entry_point_true-unreach-call.cil.out.i,OK,1213.292136,1213.34794,24988.11904,OK,840.1227042000002,840.20395,668.721152,0.0267615642,1.444111207
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ethernet--3com--3c589_cs.ko-entry_point_true-unreach-call.cil.out.i,OK,463.1675154,463.30783949999994,2700.054528,OK,358.7990348,358.87598460000004,47.714304,0.01767160756,1.290997056
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ethernet--amd--amd8111e.ko-entry_point_true-unreach-call.cil.out.i,OK,313.2424574,313.2959482,3798.4460799999997,OK,246.7998474,246.8563749,34.881536,0.009183106792999999,1.2691426270000001
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ethernet--amd--pcnet32.ko-entry_point_true-unreach-call.cil.out.i,OK,180.48908480000003,180.5759663,2727.006208,OK,140.8874177,140.94393780000001,61.878271999999996,0.022690917169999998,1.281190019
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ethernet--atheros--atl1e--atl1e.ko-entry_point_true-unreach-call.cil.out.i,OK,1311.6158679999999,1311.727957,9923.391488,OK,909.5257947,909.6845235,72.470528,0.007302999996,1.4419591880000002
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ethernet--atheros--atlx--atl1.ko-entry_point_true-unreach-call.cil.out.i,OK,817.2939054999999,817.3958512999999,5876.658176,OK,683.7913417999999,683.8440672,63.954944,0.010882876299999998,1.195295668
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ethernet--brocade--bna--bna.ko-entry_point_true-unreach-call.cil.out.i,OK,530.8737971,530.9267148,8628.269056000001,OK,422.14142819999995,422.2320044,158.24896,0.01834075398,1.2574288759999999
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ethernet--dec--tulip--de4x5.ko-entry_point_true-unreach-call.cil.out.i,OK,1325.341084,1325.396119,27953.41005,OK,1096.9627130000001,1097.012038,84.692992,0.0030297910649999997,1.208187397
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ethernet--dec--tulip--dmfe.ko-entry_point_true-unreach-call.cil.out.i,OK,426.0280837,426.0678408,6209.830911999999,OK,310.995088,311.0323087,37.076992,0.005970692685,1.369850749
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ethernet--hp--hp100.ko-entry_point_true-unreach-call.cil.out.i,OK,9.623432282000001,9.659964221000001,516.1984,OK,6.4732798570000005,6.620156006,39.481344,0.07648482444,1.45917471
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ethernet--icplus--ipg.ko-entry_point_true-unreach-call.cil.out.i,OK,461.95025760000004,462.01191910000006,3342.49984,OK,332.6145131,332.7048114,35.880959999999995,0.0107347679,1.3886541559999999
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ethernet--natsemi--natsemi.ko-entry_point_true-unreach-call.cil.out.i,OK,2518.876384,2518.927824,21612.27366,OK,2111.213088,2111.263893,67.87481600000001,0.003140568043,1.193089993
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ethernet--natsemi--ns83820.ko-entry_point_true-unreach-call.cil.out.i,OK,62.11956305,62.15991841,1098.780672,OK,48.44035522,48.47992879,37.036032,0.03370648296,1.282178418
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ethernet--packetengines--hamachi.ko-entry_point_true-unreach-call.cil.out.i,OK,11.31797106,11.36790355,545.083392,OK,8.720574755,8.763803926,38.027264,0.06976412152000001,1.297142616
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ethernet--qlogic--qla3xxx.ko-entry_point_true-unreach-call.cil.out.i,OK,33.31959865,33.35595556,1370.345472,OK,25.57808178,25.61588206,72.114176,0.05262481431,1.302159164
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ethernet--realtek--atp.ko-entry_point_true-unreach-call.cil.out.i,OK,1446.6645460000002,1446.787955,2867.63008,OK,1304.7130029999998,1304.812042,32.313344,0.01126830975,1.108809475
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ethernet--renesas--sh_eth.ko-entry_point_true-unreach-call.cil.out.i,OK,1015.988353,1016.038501,18361.11053,OK,828.3166859,828.3598807,66.424832,0.0036176914189999998,1.226566526
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ethernet--sis--sis900.ko-entry_point_true-unreach-call.cil.out.i,OK,871.1110801000001,871.1519682,6702.440447999999,OK,652.7354382999999,652.7840525,49.954815999999994,0.007453227878000001,1.334517847
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ethernet--smsc--smc91c92_cs.ko-entry_point_true-unreach-call.cil.out.i,OK,21.39452211,21.43201057,989.6468480000001,OK,16.08464976,16.2522347,54.091776,0.05465765501,1.318711609
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ethernet--via--via-rhine.ko-entry_point_true-unreach-call.cil.out.i,OK,347.4356553,347.47988710000004,5821.612032,OK,260.0610975,260.1840559,65.67936,0.011281988500000001,1.335515683
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--hippi--rrunner.ko-entry_point_true-unreach-call.cil.out.i,OK,53.72672481,53.759697100000004,1046.511616,OK,41.70002767,41.73183064,58.286080000000005,0.05569558819,1.288218041
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--irda--ali-ircc.ko-entry_point_true-unreach-call.cil.out.i,OK,1234.289139,1234.3439759999999,12786.46682,OK,800.6457838,800.7003469,81.178624,0.006348792450999999,1.5415804180000001
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--irda--vlsi_ir.ko-entry_point_true-unreach-call.cil.out.i,OK,1005.1412939999999,1005.195827,9107.615744,OK,717.1075308,717.1602892999999,80.63385600000001,0.008853453886,1.4016334169999998
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--ppp--ppp_generic.ko-entry_point_true-unreach-call.cil.out.i,OK,183.9803329,184.03164909999998,3340.898304,OK,145.0207163,145.0840302,58.949631999999994,0.017644844780000002,1.268448698
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--usb--r8152.ko-entry_point_true-unreach-call.cil.out.i,OK,240.54983199999998,240.58798819999998,5497.765888,OK,173.34338019999998,173.3803001,44.273664000000004,0.008053028249,1.3876316290000001
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--vmxnet3--vmxnet3.ko-entry_point_true-unreach-call.cil.out.i,OK,92.86788680000001,92.91589803,2457.27232,OK,63.26615471,63.31223829999999,87.10144,0.03544639285,1.467581948
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wan--lmc--lmc.ko-entry_point_true-unreach-call.cil.out.i,OK,15.04861528,15.08488966,662.7983360000001,OK,11.73804443,11.83293647,53.47328,0.08067805409,1.274822163
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--ath--ath9k--ath9k_htc.ko-entry_point_true-unreach-call.cil.out.i,OK,234.4326653,234.5598191,7907.086336,OK,171.674271,171.727813,157.57312,0.01992808897,1.3658813619999999
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--prism54--prism54.ko-entry_point_true-unreach-call.cil.out.i,OK,152.71449040000002,152.767868,6200.045568,OK,119.0552968,119.10397569999999,167.69024,0.02704661412,1.282642893
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--rtl818x--rtl8180--rtl818x_pci.ko-entry_point_true-unreach-call.cil.out.i,OK,948.2437582999999,948.3999479,15122.313219999998,OK,780.2746595,780.3439295,65.150976,0.00430826786,1.215361473
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--wireless--rtlwifi--btcoexist--btcoexist.ko-entry_point_true-unreach-call.cil.out.i,OK,403.4490856,403.49584649999997,6477.201408,OK,253.2640787,253.3242355,152.53503999999998,0.02354952863,1.592803964
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--net--xen-netfront.ko-entry_point_true-unreach-call.cil.out.i,OK,326.0072167,326.0959729,3553.267712,OK,254.44568470000002,254.5040062,59.1872,0.016657118119999998,1.28129996
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--regulator--lp8755.ko-entry_point_true-unreach-call.cil.out.i,OK,12.82205696,13.02792302,329.25696,OK,9.537491318999999,9.57998015,43.008,0.1306213846,1.359911275
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--bnx2i--bnx2i.ko-entry_point_true-unreach-call.cil.out.i,OK,425.2681929,425.3999702,9056.681984,OK,332.9561755,333.06802819999996,130.53951999999998,0.01441361419,1.2772164670000001
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--device_handler--scsi_dh_rdac.ko-entry_point_true-unreach-call.cil.out.i,OK,90.17142284,90.21212205,2245.373952,OK,72.29778552,72.36385567,31.06816,0.01383651929,1.24664615
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--esas2r--esas2r.ko-entry_point_true-unreach-call.cil.out.i,OK,29.74378107,29.78804408,2368.7946239999997,OK,23.70839086,23.76395554,104.42752,0.04408466608,1.253496878
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--fcoe--fcoe.ko-entry_point_true-unreach-call.cil.out.i,OK,186.112905,186.15245330000002,4790.747136,OK,155.2324518,155.2759073,68.190208,0.014233731409999999,1.1988495609999998
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--scsi_debug.ko-entry_point_true-unreach-call.cil.out.i,OK,618.2081019999999,618.2599543,16249.0368,OK,394.7234509,394.7889996,148.250624,0.009123656117,1.566051625
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--scsi--st.ko-entry_point_true-unreach-call.cil.out.i,OK,214.591477,214.61991,20817.05574,OK,119.52905349999999,119.59701880000001,546.586624,0.026256672930000002,1.794525584
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--staging--gdm724x--gdmulte.ko-entry_point_true-unreach-call.cil.out.i,OK,19.93705585,19.97470661,515.70688,OK,12.81572277,12.8850443,38.965247999999995,0.07555696754999999,1.5502241319999999
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--staging--speakup--speakup.ko-entry_point_true-unreach-call.cil.out.i,OK,789.0510415,789.0958942999999,14187.57734,OK,623.8139259,623.8599781,213.77024,0.015067423759999999,1.264860581
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--staging--unisys--visorbus--visorbus.ko-entry_point_true-unreach-call.cil.out.i,OK,10.63955603,10.68788341,1008.5498880000001,OK,7.982126152999999,8.023834566,83.23071999999999,0.0825251393,1.332016921
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--staging--vt6656--vt6656_stage.ko-entry_point_true-unreach-call.cil.out.i,OK,1096.275737,1096.319891,24090.37414,OK,889.2088576,889.2599537000001,105.77100800000001,0.004390592166,1.232845229
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--tty--n_r3964.ko-entry_point_true-unreach-call.cil.out.i,OK,21.383356600000003,21.42398172,697.67168,OK,14.13679199,14.17682033,30.43328,0.043621205889999994,1.5111979430000002
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--tty--serial--jsm--jsm.ko-entry_point_true-unreach-call.cil.out.i,OK,175.37299430000002,175.41183180000002,4039.5776,OK,137.38829119999997,137.50798830000002,60.284928,0.01492357221,1.275648302
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--class--cdc-acm.ko-entry_point_true-unreach-call.cil.out.i,OK,77.25257893,77.29188483,2309.677056,OK,60.88983624,60.97596798,54.489088,0.02359164796,1.267579464
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--gadget--udc--bdc--bdc.ko-entry_point_true-unreach-call.cil.out.i,OK,578.0028907999999,578.0507802,10279.50182,OK,467.29433339999997,467.38799349999994,218.566656,0.021262378250000002,1.23676857
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--host--r8a66597-hcd.ko-entry_point_true-unreach-call.cil.out.i,OK,220.3401478,220.3827603,17835.06944,OK,150.7769497,150.83586169999998,39.38304,0.002208179796,1.4610766819999998
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--serial--digi_acceleport.ko-entry_point_true-unreach-call.cil.out.i,OK,561.8019162,561.8397806,7059.017728,OK,433.38897649999996,433.4958345,64.16384000000001,0.009089627264,1.2960673109999998
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--serial--mos7840.ko-entry_point_true-unreach-call.cil.out.i,OK,358.9783582,359.0249767,12375.69536,OK,262.27943419999997,262.324043,106.442752,0.008600951212,1.368631608
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--usb--storage--uas.ko-entry_point_true-unreach-call.cil.out.i,OK,25.8391952,25.88001931,822.448128,OK,20.1552059,20.20804543,37.761024,0.04591295513,1.280678995
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--vfio--pci--vfio-pci.ko-entry_point_true-unreach-call.cil.out.i,OK,134.258303,134.38805259999998,2819.117056,OK,105.3220946,105.435905,87.261184,0.03095337379,1.274594765
SVC/ldv-linux-4.2-rc1/linux-4.2-rc1.tar.xz-43_2a-drivers--xen--xen-pciback--xen-pciback.ko-entry_point_true-unreach-call.cil.out.i,OK,8.591598681,8.63601478,589.881344,OK,5.267945341,5.305104717,74.15808,0.12571694419999999,1.627868862
SVC/ldv-validator-v0.6/linux-stable-064368f-1-111_1a-drivers--media--radio--si4713-i2c.ko-entry_point_false-unreach-call.cil.out.i,OK,308.3824746,308.46391760000006,3379.245056,OK,228.7300702,228.7720091,49.692671999999995,0.014705258480000002,1.348346412
SVC/ldv-validator-v0.6/linux-stable-073676f-1-114_1a-drivers--net--b44.ko-entry_point_false-unreach-call.cil.out.i,OK,295.5735517,295.6717647,3693.8055679999998,OK,238.4150183,238.4839417,52.457471999999996,0.01420147082,1.2397973740000001
